dlnr;artikelnr;artikelid;preis;pfandwert;menge
4843;A3107(VALEO);A3107(VALEO);366,99;0;3.0
406;BM90248H;BM90248H;367;0;3.0
4843;A3084;A3084;367,05;0;3.0
274;68007;68007;367,06;0;3.0
274;30193D;30193D;367,08;0;3.0
274;71268;71268;367,08;0;3.0
274;20493;20493;367,23;0;3.0
406;BM91827H;BM91827H;367,26;0;3.0
406;BM80344H;BM80344H;367,26;0;3.0
4843;A6091(DENSO);A6091(DENSO);367,35;0;3.0
4843;A6682(DENSO);A6682(DENSO);367,35;0;3.0
274;22119;22119;367,38;0;3.0
406;BM90208H;BM90208H;367,63;0;3.0
274;68020D;68020D;367,69;0;3.0
274;FD5090;FD5090;367,9;0;3.0
406;BM91002H;BM91002H;367,99;0;3.0
4843;A0581(SEG);A0581(SEG);368,05;0;3.0
4843;A0582(SEG);A0582(SEG);368,05;0;3.0
4843;A0600(SEG);A0600(SEG);368,05;0;3.0
4843;A0601(SEG);A0601(SEG);368,05;0;3.0
4843;A0669(SEG);A0669(SEG);368,05;0;3.0
4843;A0735(SEG);A0735(SEG);368,05;0;3.0
4843;A0759(SEG);A0759(SEG);368,05;0;3.0
4843;A0937(SEG);A0937(SEG);368,05;0;3.0
4843;A0965(SEG);A0965(SEG);368,05;0;3.0
4843;A5281(MITSUBISHI);A5281(MITSUBISHI);368,15;0;3.0
4843;S9281(LETRIKA);S9281(LETRIKA);368,15;0;3.0
4843;A3615(VALEO);A3615(VALEO);368,15;0;3.0
274;30229;30229;368,23;0;3.0
406;BM90834H;BM90834H;368,38;0;3.0
274;FD5050;FD5050;368,39;0;3.0
406;BM80854H;BM80854H;368,45;0;3.0
406;BM90029H;BM90029H;368,66;0;3.0
406;BM91449H;BM91449H;368,73;0;3.0
4843;A3316(VALEO);A3316(VALEO);368,76;0;3.0
488;DPF132S;DPF132S;368,86;0;3.0
406;BM90309H;BM90309H;368,91;0;3.0
406;BM80082H;BM80082H;369;0;3.0
406;BM91227H;BM91227H;369;0;3.0
406;BM90915H;BM90915H;369,09;0;3.0
406;BM90759H;BM90759H;369,19;0;3.0
4843;A9329S;A9329S;369,2;0;3.0
274;42275;42275;369,21;0;3.0
274;20438D;20438D;369,3;0;3.0
406;BM91125H;BM91125H;369,36;0;3.0
274;FD5012;FD5012;369,51;0;3.0
274;FD5063;FD5063;369,51;0;3.0
406;BM92183H;BM92183H;369,55;0;3.0
406;BM91783H;BM91783H;369,59;0;3.0
4843;A5377(MITSUBISHI);A5377(MITSUBISHI);369,59;0;3.0
4843;A6064(DENSO);A6064(DENSO);369,59;0;3.0
4843;S0079(SEG);S0079(SEG);369,59;0;3.0
406;BM11099H;BM11099H;369,63;0;3.0
4843;A1016;A1016;369,69;0;3.0
406;BM92202H;BM92202H;369,74;0;3.0
406;BM91121H;BM91121H;369,81;0;3.0
488;DPF023S;DPF023S;369,84;0;3.0
488;SU6012T;SU6012T;369,9;0;3.0
488;DPF091S;DPF091S;370,06;0;3.0
488;DPF104S;DPF104S;370,06;0;3.0
406;BM90992H;BM90992H;370,09;0;3.0
406;BM90564H;BM90564H;370,36;0;3.0
406;BM90211H;BM90211H;370,9;0;3.0
488;DPF108S;DPF108S;370,93;0;3.0
406;BM11175P;BM11175P;370,93;0;3.0
406;BM80423H;BM80423H;371;0;3.0
406;BM80425H;BM80425H;371;0;3.0
274;FD5137;FD5137;371,04;0;3.0
274;FD1032Q;FD1032Q;371,13;0;3.0
4843;S9096(LETRIKA);S9096(LETRIKA);371,81;0;3.0
274;FD5073;FD5073;371,81;0;3.0
406;BM90520H;BM90520H;371,83;0;3.0
4843;S0870(SEG);S0870(SEG);371,83;0;3.0
406;BM90156H;BM90156H;372;0;3.0
4843;A3472(VALEO);A3472(VALEO);372,1;0;3.0
274;FD5051;FD5051;372,11;0;3.0
274;15796;15796;372,15;0;3.0
274;FD1075Q;FD1075Q;372,21;0;3.0
274;FD5014Q;FD5014Q;372,21;0;3.0
4843;S9205ER;S9205ER;372,31;0;3.0
274;FD5264;FD5264;372,33;0;3.0
406;BM91086H;BM91086H;372,65;0;3.0
406;BM11153H;BM11153H;372,66;0;3.0
488;DPF168S;DPF168S;372,69;0;3.0
406;BM91477H;BM91477H;372,74;0;3.0
406;BM90109H;BM90109H;372,76;0;3.0
406;BM90826H;BM90826H;372,93;0;3.0
406;BM92082H;BM92082H;373,04;0;3.0
406;BM91975H;BM91975H;373,09;0;3.0
274;50030D;50030D;373,09;0;3.0
274;55329;55329;373,16;0;3.0
406;BM90312H;BM90312H;373,38;0;3.0
274;FD7008;FD7008;373,43;0;3.0
274;FD1060Q;FD1060Q;373,63;0;3.0
