ID_Product;Quantity;Quantity_Fourniss_After_Cumule;Viborg
1428100500;137;137;137
1428100800;999;999;999
1428100910;999;999;999
1428101400;20;20;20
1428101510;0;0;0
1428101610;999;999;999
1428101810;999;999;999
1428102000;0;0;0
1428102200;249;249;249
1428102310;2;2;2
1428102410;999;999;999
1428102500;59;59;59
1428102600;999;999;999
1428102800;999;999;999
1430400110;0;0;0
1430400410;3;3;3
1430500200;999;999;999
1430500300;103;103;103
1431900400;124;124;124
1431900600;999;999;999
1431900700;62;62;62
1432400300;140;140;140
1432400900;999;999;999
1432401000;197;197;197
1432401100;27;27;27
1432401200;18;18;18
1432401300;218;218;218
1432401480;0;0;0
1440100170;23;23;23
1440100180;39;39;39
1440100470;151;151;151
1440100480;126;126;126
1440100570;34;34;34
1440100580;51;51;51
1440100670;67;67;67
1440100680;67;67;67
1440100770;110;110;110
1440100780;93;93;93
1440100870;11;11;11
1440100880;27;27;27
1440100970;82;82;82
1440100980;73;73;73
1440101070;132;132;132
1440101080;188;188;188
1440101370;125;125;125
1440101380;29;29;29
1440101470;27;27;27
1440101480;12;12;12
1440101570;10;10;10
1440101580;11;11;11
1440101670;999;999;999
1440101680;999;999;999
1440101770;93;93;93
1440101780;47;47;47
1440101870;35;35;35
1440101880;29;29;29
1440101970;177;177;177
1440101980;146;146;146
1440102070;100;100;100
1440102080;127;127;127
1440102170;3;3;3
1440102180;2;2;2
1440102370;22;22;22
1440102380;43;43;43
1440102470;78;78;78
1440102480;96;96;96
1440102570;22;22;22
1440102580;81;81;81
1440102670;19;19;19
1440102680;23;23;23
1440102870;13;13;13
1440102880;23;23;23
1440103570;18;18;18
1440103580;21;21;21
1440103670;231;231;231
1440103680;134;134;134
1440103770;165;165;165
1440103780;205;205;205
1440103870;75;75;75
1440103880;73;73;73
1440104070;3;3;3
1440104080;5;5;5
1440104100;999;999;999
1440104270;23;23;23
1440104280;23;23;23
1440104370;48;48;48
1440104380;0;0;0
1440104470;20;20;20
1440104480;20;20;20
1440104570;43;43;43
1440104580;49;49;49
1440104670;47;47;47
1440104680;47;47;47
1440104770;8;8;8
1440104780;8;8;8
1440104870;6;6;6
1440104880;6;6;6
1440104970;18;18;18
1440104980;18;18;18
1440105070;6;6;6
1440105080;19;19;19
1440105170;39;39;39
1440105180;38;38;38
1440105270;8;8;8
1440105280;8;8;8
1440105370;47;47;47
1440105380;46;46;46
1440105470;18;18;18
1440105480;18;18;18
1440105570;33;33;33
1440105580;33;33;33
1440105770;0;0;0
1440105780;0;0;0
1440105970;0;0;0
1440105980;0;0;0
1440106070;0;0;0
1440106080;0;0;0
1440106170;0;0;0
1440106180;0;0;0
1440106270;0;0;0
1440106280;0;0;0
1440106370;0;0;0
1440106380;0;0;0
1440106470;0;0;0
1440106480;0;0;0
1440106600;0;0;0
1440106700;0;0;0
1440106800;0;0;0
1440107000;10;10;10
1440107100;50;50;50
1440109170;23;23;23
1440109180;24;24;24
1440109270;10;10;10
1440109280;7;7;7
1440109370;4;4;4
1440109380;26;26;26
1440200200;21;21;21
1440200300;0;0;0
1440200400;999;999;999
1440200500;999;999;999
1440200670;128;128;128
1440200680;48;48;48
1440200710;6;6;6
1440201000;55;55;55
1440201100;52;52;52
1440201200;108;108;108
1440201400;128;128;128
1440201610;28;28;28
1440201770;129;129;129
1440201780;15;15;15
1440201800;70;70;70
1440202000;68;68;68
1440202400;999;999;999
1440300400;0;0;0
1440300500;20;20;20
1440300800;0;0;0
1440301000;44;44;44
1440301200;0;0;0
1440301300;11;11;11
1440400100;6;6;6
1440400200;12;12;12
1440400400;74;74;74
1440400500;0;0;0
1440400770;51;51;51
1440400780;7;7;7
1440400870;62;62;62
1440400880;51;51;51
1440401070;34;34;34
1440401080;30;30;30
1440401470;42;42;42
1440401480;20;20;20
1440401670;36;36;36
1440401680;12;12;12
1440401870;4;4;4
1440401880;0;0;0
1440403900;35;35;35
1440404000;24;24;24
1440409970;15;15;15
1440409980;19;19;19
1440600200;96;96;96
1440600300;68;68;68
1440600500;164;164;164
1440600600;108;108;108
1440600700;999;999;999
1440600800;223;223;223
1440600900;160;160;160
1440601200;74;74;74
1440601300;34;34;34
1440601400;77;77;77
1440601600;999;999;999
1440601700;216;216;216
1440601900;53;53;53
1441300110;73;73;73
1441300210;22;22;22
1441400100;32;32;32
1441400300;52;52;52
1441400400;68;68;68
1441400500;29;29;29
1441400600;6;6;6
1442102670;59;59;59
1442102680;67;67;67
1442102770;192;192;192
1442102780;149;149;149
1442102870;46;46;46
1442102880;42;42;42
1442102970;109;109;109
1442102980;108;108;108
1442103070;236;236;236
1442103080;999;999;999
1442103170;999;999;999
1442103180;999;999;999
1442103270;60;60;60
1442103280;67;67;67
1442103370;7;7;7
1442103380;3;3;3
1442103400;999;999;999
1442105470;28;28;28
1442105480;30;30;30
1442105570;155;155;155
1442105580;134;134;134
1442105600;48;48;48
1442110670;0;0;0
1442110680;0;0;0
1442110770;23;23;23
1442110780;27;27;27
1442200100;77;77;77
1442200300;0;0;0
1442200400;86;86;86
1442200500;49;49;49
1442202500;99;99;99
1442203400;0;0;0
1442400200;999;999;999
1442400300;999;999;999
1442400700;999;999;999
1442400900;79;79;79
1442403000;38;38;38
1442403100;128;128;128
1442600300;149;149;149
1442700100;82;82;82
1442702510;13;13;13
1442702610;30;30;30
1442702710;82;82;82
1442702810;104;104;104
1442702910;11;11;11
1442703010;119;119;119
1442703110;33;33;33
1442703210;91;91;91
1442703310;102;102;102
1442703410;56;56;56
1442703510;68;68;68
1442703610;16;16;16
1442703710;29;29;29
1442703810;66;66;66
1442703910;42;42;42
1442704010;51;51;51
1443100370;21;21;21
1443100480;12;12;12
1443100670;6;6;6
1443100680;19;19;19
1443300210;31;31;31
1443700110;106;106;106
1443700210;16;16;16
1443700310;35;35;35
1444300100;43;43;43
1444400270;213;213;213
1444400280;17;17;17
1444400470;17;17;17
1444400480;23;23;23
1444400570;15;15;15
1444400580;27;27;27
1444400700;60;60;60
1444400800;25;25;25
1444400970;52;52;52
1444400980;34;34;34
1444401100;93;93;93
1444401200;0;0;0
1444401300;0;0;0
1444401470;15;15;15
1444401480;18;18;18
1444401900;108;108;108
1444402200;999;999;999
1444412370;33;33;33
1444412380;11;11;11
1444500100;79;79;79
1444500200;26;26;26
1444500300;18;18;18
1444500500;0;0;0
1444500600;20;20;20
1444500700;4;4;4
1444500900;0;0;0
1444501000;117;117;117
1444501500;15;15;15
1444501600;14;14;14
1444600270;0;0;0
1444600280;0;0;0
1444600470;7;7;7
1444600480;0;0;0
1444600500;10;10;10
1444600900;16;16;16
1444601070;76;76;76
1444601080;77;77;77
1444601170;37;37;37
1444601180;32;32;32
1444601300;91;91;91
1444604570;7;7;7
1444604580;8;8;8
1444604670;23;23;23
1444604680;26;26;26
1444700300;999;999;999
1444700810;1;1;1
1445100100;0;0;0
1445100700;0;0;0
1445100800;20;20;20
1445101000;0;0;0
1445101100;23;23;23
1445101300;8;8;8
1445101400;0;0;0
1445101500;33;33;33
1445101700;1;1;1
1445101800;0;0;0
1445101900;0;0;0
1445102200;9;9;9
1445102300;18;18;18
1445102400;31;31;31
1445200100;999;999;999
1445200200;28;28;28
1450100400;72;72;72
1450100600;26;26;26
1450100770;38;38;38
1450100780;50;50;50
1450100800;1;1;1
1450100900;69;69;69
1450101000;71;71;71
1450200170;145;145;145
1450200180;241;241;241
1450200200;169;169;169
1450200300;142;142;142
1450200400;5;5;5
1450200500;156;156;156
1450200770;138;138;138
1450200780;209;209;209
1450200800;999;999;999
1450200970;49;49;49
1450200980;49;49;49
1450201170;70;70;70
1450201180;78;78;78
1450201200;136;136;136
1450201370;47;47;47
1450201380;36;36;36
1450201470;185;185;185
1450201480;154;154;154
1450201670;89;89;89
1450201680;50;50;50
1450201900;10;10;10
1450202200;81;81;81
1450202570;0;0;0
1450202580;0;0;0
1450202770;9;9;9
1450202780;9;9;9
1450202870;50;50;50
1450202880;50;50;50
1450202970;49;49;49
1450202980;49;49;49
1450203070;8;8;8
1450203080;8;8;8
1450203170;9;9;9
1450203180;9;9;9
1450203200;40;40;40
1450203600;10;10;10
1450204100;6;6;6
1450204200;49;49;49
1450204600;14;14;14
1450300100;37;37;37
1450300200;131;131;131
1450300300;999;999;999
1450300400;999;999;999
1450300500;199;199;199
1450300700;50;50;50
1450300900;999;999;999
1450301000;999;999;999
1450301100;149;149;149
1450301900;16;16;16
1450450100;999;999;999
1450450200;51;51;51
1450450700;39;39;39
1450500100;19;19;19
1450500200;95;95;95
1450500300;40;40;40
1450500600;63;63;63
1450500700;38;38;38
1450500900;207;207;207
1450501100;24;24;24
1451200400;47;47;47
1451200500;37;37;37
1451300210;36;36;36
1451300310;243;243;243
1451300810;28;28;28
1451400100;0;0;0
1451400200;0;0;0
1452101300;999;999;999
1452101400;68;68;68
1452101500;70;70;70
1452101600;999;999;999
1452101700;180;180;180
1452101800;20;20;20
1452101900;999;999;999
1452102000;6;6;6
1452102100;2;2;2
1452102300;999;999;999
1452102500;0;0;0
1452102600;0;0;0
1452200200;55;55;55
1452200300;7;7;7
1452203700;71;71;71
1452205600;70;70;70
1452300200;73;73;73
1452300300;133;133;133
1452400200;999;999;999
1452600100;78;78;78
1452600200;999;999;999
1452600300;22;22;22
1452700110;44;44;44
1452704210;14;14;14
1452704310;238;238;238
1452704410;71;71;71
1452704510;0;0;0
1452704610;59;59;59
1452704710;98;98;98
1452704810;95;95;95
1452704910;31;31;31
1452705010;126;126;126
1452705110;63;63;63
1452705210;64;64;64
1452705310;21;21;21
1452705410;97;97;97
1452705510;67;67;67
1452705610;90;90;90
1452705710;75;75;75
1452705810;39;39;39
1453100100;3;3;3
1453100200;50;50;50
1453100300;16;16;16
1453600310;7;7;7
1453600410;59;59;59
1453600610;85;85;85
1453700310;22;22;22
1453700410;55;55;55
1453700510;18;18;18
1453800100;45;45;45
1453800500;214;214;214
1453800600;999;999;999
1453900200;0;0;0
1453900300;37;37;37
1453900600;0;0;0
1461100200;44;44;44
1461100400;41;41;41
1461100500;90;90;90
1461300200;38;38;38
1461300300;90;90;90
1461600100;40;40;40
1461600200;139;139;139
1461600500;87;87;87
1461600600;125;125;125
1461600700;57;57;57
1461600900;84;84;84
1461601000;999;999;999
1461601100;88;88;88
1461601300;0;0;0
1461601600;999;999;999
1461601700;208;208;208
1461601800;26;26;26
1461601900;29;29;29
1461602100;19;19;19
1461602300;37;37;37
1461602400;35;35;35
1461602500;43;43;43
1461602600;33;33;33
1461607380;46;46;46
1461700100;73;73;73
1461700200;999;999;999
1461700300;69;69;69
1461700500;14;14;14
1461700600;92;92;92
1461700700;9;9;9
1461701500;52;52;52
1461701700;27;27;27
1461701800;42;42;42
1461701900;36;36;36
1461702000;38;38;38
1461706880;42;42;42
1461900170;24;24;24
1461900180;30;30;30
1461901670;19;19;19
1461901680;19;19;19
1461901770;0;0;0
1461901780;0;0;0
1461901870;18;18;18
1461901880;0;0;0
1461901970;0;0;0
1461901980;0;0;0
1461902070;0;0;0
1461902080;0;0;0
1461902170;17;17;17
1461902180;16;16;16
1461902270;13;13;13
1461902280;19;19;19
1461902570;0;0;0
1461902580;0;0;0
1461902670;18;18;18
1461902680;18;18;18
1461902870;26;26;26
1461902880;31;31;31
1461902970;0;0;0
1461902980;0;0;0
1461903170;4;4;4
1461903180;4;4;4
1461903270;0;0;0
1461903280;0;0;0
1461951010;94;94;94
1462001270;9;9;9
1462001280;0;0;0
1462001370;0;0;0
1462001380;0;0;0
1462001470;0;0;0
1462001480;0;0;0
1462001570;0;0;0
1462001580;0;0;0
1462001670;0;0;0
1462001680;0;0;0
1462001770;17;17;17
1462001780;19;19;19
1462001870;31;31;31
1462001880;19;19;19
1462001970;0;0;0
1462001980;0;0;0
1462002070;12;12;12
1462002080;13;13;13
1462002170;0;0;0
1462002180;0;0;0
1462002270;0;0;0
1462002280;0;0;0
1462002370;0;0;0
1462002380;0;0;0
1463101200;0;0;0
1463101400;27;27;27
1463103400;32;32;32
1463103500;30;30;30
1463103700;112;112;112
1463103800;32;32;32
1463104100;26;26;26
1463104200;0;0;0
1463104300;0;0;0
1463104600;38;38;38
1463104700;58;58;58
1463104800;0;0;0
1463105000;68;68;68
1463105100;13;13;13
1463105300;19;19;19
1463105500;69;69;69
1463105600;40;40;40
1463105800;81;81;81
1463105900;51;51;51
1463106000;84;84;84
1463106100;70;70;70
1463106200;90;90;90
1463106400;49;49;49
1463106500;40;40;40
1463106600;18;18;18
1463106700;97;97;97
1463106800;87;87;87
1463106900;38;38;38
1463107000;34;34;34
1463107200;198;198;198
1463107300;9;9;9
1463107400;0;0;0
1463107500;18;18;18
1463107600;27;27;27
1463201200;33;33;33
1463202100;0;0;0
1463203200;20;20;20
1463203300;69;69;69
1463203400;0;0;0
1463203500;48;48;48
1463203600;63;63;63
1463203900;177;177;177
1463204000;0;0;0
1463204100;0;0;0
1463204300;47;47;47
1463204400;115;115;115
1463204500;43;43;43
1463204600;0;0;0
1463204800;98;98;98
1463205000;33;33;33
1463205200;207;207;207
1463205300;33;33;33
1463205400;34;34;34
1463205600;22;22;22
1463205700;61;61;61
1463205800;45;45;45
1463205900;0;0;0
1463206000;16;16;16
1463206100;36;36;36
1463206300;0;0;0
1463206400;0;0;0
1463206500;6;6;6
1463206600;0;0;0
1463206700;17;17;17
1463207300;16;16;16
1463500100;40;40;40
1463600110;40;40;40
1463600610;999;999;999
1463600710;999;999;999
1463600810;206;206;206
1463601010;999;999;999
1463601110;999;999;999
1463601210;135;135;135
1463601410;147;147;147
1463601710;26;26;26
1463601810;76;76;76
1463601910;39;39;39
1463602110;18;18;18
1463602610;222;222;222
1463602810;33;33;33
1463603010;999;999;999
1463606110;999;999;999
1463606210;0;0;0
1463606310;23;23;23
1463606410;999;999;999
1463616510;24;24;24
1463616610;24;24;24
1463616710;30;30;30
1463616810;0;0;0
1463650410;999;999;999
1463650510;10;10;10
1463650610;149;149;149
1463700210;999;999;999
1463700310;999;999;999
1463700410;999;999;999
1463700510;999;999;999
1463700610;999;999;999
1463700710;999;999;999
1463700810;113;113;113
1463700910;999;999;999
1463701010;35;35;35
1463701410;0;0;0
1463701610;999;999;999
1463701710;210;210;210
1463701810;999;999;999
1463701910;80;80;80
1463702110;42;42;42
1463702210;999;999;999
1463702310;999;999;999
1463707410;51;51;51
1463707510;24;24;24
1463707610;74;74;74
1463750110;173;173;173
1463900110;29;29;29
1463900210;61;61;61
1463900710;17;17;17
1463950110;110;110;110
1463950210;999;999;999
1463950410;45;45;45
1463952510;19;19;19
1463952610;115;115;115
1464002310;999;999;999
1464002410;72;72;72
1464002510;0;0;0
1464002610;115;115;115
1464002710;134;134;134
1464002810;999;999;999
1464002910;0;0;0
1464003010;120;120;120
1464003110;140;140;140
1464003210;0;0;0
1464003310;96;96;96
1464003410;103;103;103
1464003510;135;135;135
1464003610;99;99;99
1464003710;45;45;45
1464003810;145;145;145
1464003910;103;103;103
1464004010;48;48;48
1464004110;145;145;145
1464004210;52;52;52
1464004310;68;68;68
1464004410;57;57;57
1464004510;95;95;95
1464004610;110;110;110
1464200170;10;10;10
1464200180;28;28;28
1464202270;11;11;11
1464202280;46;46;46
1464202370;118;118;118
1464202380;49;49;49
1464202470;69;69;69
1464202480;77;77;77
1464202570;46;46;46
1464202580;69;69;69
1464202670;64;64;64
1464202680;80;80;80
1464202770;44;44;44
1464202780;35;35;35
1464202870;124;124;124
1464202880;127;127;127
1464202970;43;43;43
1464202980;42;42;42
1464203070;75;75;75
1464203080;86;86;86
1464203170;75;75;75
1464203180;44;44;44
1464203270;132;132;132
1464203280;125;125;125
1464203370;78;78;78
1464203380;99;99;99
1464203470;8;8;8
1464203480;17;17;17
1464204270;39;39;39
1464204280;139;139;139
1464300100;136;136;136
1464302170;49;49;49
1464302180;38;38;38
1464302270;75;75;75
1464302280;48;48;48
1464302370;136;136;136
1464302380;154;154;154
1464302470;168;168;168
1464302480;168;168;168
1464302570;108;108;108
1464302580;123;123;123
1464302670;89;89;89
1464302680;84;84;84
1464302770;25;25;25
1464302780;23;23;23
1464302870;173;173;173
1464302880;169;169;169
1470300700;61;61;61
1470300800;136;136;136
1470300900;31;31;31
1470301100;43;43;43
1481200100;117;117;117
1481200200;55;55;55
1481200300;44;44;44
1481200400;50;50;50
1481200600;14;14;14
1481200700;53;53;53
1481200800;111;111;111
1481201000;29;29;29
1481201100;50;50;50
1481201200;73;73;73
1481201300;180;180;180
1481201500;0;0;0
1481201700;0;0;0
1481201800;13;13;13
1481201900;48;48;48
1481202000;24;24;24
1481202200;204;204;204
1481202300;192;192;192
1481202400;29;29;29
1481202600;87;87;87
1481202800;1;1;1
1481202900;999;999;999
1481203000;26;26;26
1481203300;246;246;246
1481203400;24;24;24
1481203600;28;28;28
1481203900;125;125;125
1481204000;24;24;24
1481204100;999;999;999
1481204200;40;40;40
1481204300;0;0;0
1481204400;999;999;999
1481204500;12;12;12
1481204600;134;134;134
1481204700;50;50;50
1481204800;0;0;0
1481204900;0;0;0
1481205000;999;999;999
1481205100;48;48;48
1481205200;82;82;82
1481205300;9;9;9
1481205400;0;0;0
1481205500;6;6;6
1481205600;38;38;38
1481205700;50;50;50
1481205800;21;21;21
1481205900;67;67;67
1481206000;11;11;11
1481206100;59;59;59
1481206370;13;13;13
1481206380;13;13;13
1481206470;63;63;63
1481206480;47;47;47
1481206570;42;42;42
1481206580;41;41;41
1481206670;59;59;59
1481206680;43;43;43
1481206700;41;41;41
1481206800;77;77;77
1481206870;10;10;10
1481206880;45;45;45
1481206900;39;39;39
1481207000;123;123;123
1481207170;18;18;18
1481207180;14;14;14
1481207270;37;37;37
1481207280;38;38;38
1481207370;29;29;29
1481207380;32;32;32
1481207470;33;33;33
1481207480;27;27;27
1481207500;34;34;34
1481207600;36;36;36
1487800170;999;999;999
1487800180;999;999;999
1488100270;0;0;0
1488100280;18;18;18
1490101400;2;2;2
1490101700;76;76;76
1490101800;0;0;0
1490102800;9;9;9
1490102900;2;2;2
1490103200;6;6;6
1490300100;5;5;5
1490300400;15;15;15
1490300600;0;0;0
1490301000;3;3;3
1490301800;10;10;10
1490301900;29;29;29
1491600200;50;50;50
1491600300;88;88;88
1493100400;999;999;999
1493100600;8;8;8
1493100700;88;88;88
1493700400;10;10;10
1493800100;41;41;41
1493800200;0;0;0
1493800400;3;3;3
1493800500;18;18;18
1493800700;74;74;74
1493900100;24;24;24
1493900200;23;23;23
1493900300;28;28;28
1493900400;22;22;22
1493900600;17;17;17
1493900700;39;39;39
1493900800;7;7;7
1493900900;16;16;16
1493901100;17;17;17
1493901200;13;13;13
1494200400;43;43;43
1494200500;105;105;105
1496200300;32;32;32
1496600200;167;167;167
1496850100;58;58;58
1496850200;92;92;92
1497100100;11;11;11
1497100200;38;38;38
1497100300;31;31;31
1497100400;220;220;220
1497100500;32;32;32
1497100600;77;77;77
1497100700;16;16;16
1497100800;0;0;0
1497101400;64;64;64
1497101700;41;41;41
1497102100;11;11;11
1497102200;9;9;9
1497102300;58;58;58
1497102400;24;24;24
1497104500;40;40;40
1497104600;31;31;31
1497104700;21;21;21
1497104800;40;40;40
1497104900;25;25;25
1497105000;93;93;93
1497105100;33;33;33
1497105200;85;85;85
1497105300;21;21;21
1497105400;20;20;20
1497105500;13;13;13
1497105600;0;0;0
1497105700;72;72;72
1497105800;8;8;8
1497105900;21;21;21
1497106000;37;37;37
1497106100;6;6;6
1497106200;71;71;71
1497106300;20;20;20
1497106400;27;27;27
1497106500;32;32;32
1497106570;56;56;56
1497106580;49;49;49
1497300100;76;76;76
1497300200;22;22;22
1497300300;86;86;86
1497300400;999;999;999
1497300700;133;133;133
1497300800;20;20;20
1497301000;999;999;999
1497301100;46;46;46
1497301200;999;999;999
1497301300;999;999;999
1497301400;999;999;999
1497301500;999;999;999
1497301600;118;118;118
1497301700;52;52;52
1497301800;999;999;999
1497301900;120;120;120
1497302000;59;59;59
1497302100;63;63;63
1497302600;44;44;44
1497302900;81;81;81
1497303070;170;170;170
1497303100;999;999;999
1497303200;6;6;6
1497303300;999;999;999
1497303400;999;999;999
1497303500;91;91;91
1497303670;149;149;149
1497303700;122;122;122
1497303800;173;173;173
1497303900;145;145;145
1497304000;105;105;105
1497304100;999;999;999
1497304200;56;56;56
1497304300;79;79;79
1497304400;999;999;999
1497304500;242;242;242
1497304600;181;181;181
1497304700;999;999;999
1497400100;94;94;94
1498200100;33;33;33
1498200200;51;51;51
1498500100;56;56;56
1498500200;46;46;46
1498500300;71;71;71
1499100200;6;6;6
1500950100;999;999;999
1511400100;999;999;999
1511400200;136;136;136
1511400300;200;200;200
1512105110;3;3;3
1512200400;4;4;4
1512200900;33;33;33
1512201300;158;158;158
1512201500;78;78;78
1512201700;75;75;75
1512201800;38;38;38
1512202500;17;17;17
1512900100;6;6;6
1513100200;14;14;14
1513100400;120;120;120
1513100500;194;194;194
1513200100;999;999;999
1513600100;137;137;137
1513600200;93;93;93
1513600500;60;60;60
1514100100;25;25;25
1514101000;36;36;36
1514101100;63;63;63
1514101200;45;45;45
1514101400;34;34;34
1514101500;58;58;58
1514102000;74;74;74
1514102100;45;45;45
1514102200;40;40;40
1514102400;36;36;36
1514102500;10;10;10
1514102600;11;11;11
1514102700;34;34;34
1514102800;35;35;35
1514102900;91;91;91
1514103700;38;38;38
1514104500;0;0;0
1514250200;999;999;999
1514250400;194;194;194
1514250500;136;136;136
1514300200;46;46;46
1514301400;9;9;9
