ID_Product,Quantity,Quantity_Fourniss_After_Cumule,on_depot
SD1063P,0,0,0
SD1063P2,10,10,10
SD1064,0,0,0
SD1065P,10,10,10
SD1066P,0,0,0
SD1067S,10,10,10
SD1068P,10,10,10
SD1068S,10,10,10
SD1069DELCO,10,10,10
SD1069S,0,0,0
SD1070P,10,10,10
SD1070S,10,10,10
SD1071DELCO,10,10,10
SD1072P,7,7,7
SD1073P,7,7,7
SD1074P,8,8,8
SD1075P,10,10,10
SD1076P,10,10,10
SD1077P,4,4,4
SD1078P,10,10,10
SD1079P,0,0,0
SD1080P,7,7,7
SD1081P,6,6,6
SD1082P,5,5,5
SD1083P,8,8,8
SD1084P,9,9,9
SD1085P,5,5,5
SD1086P,10,10,10
SD1087P,10,10,10
SD1088P,10,10,10
SD1089P,10,10,10
SD1090P,10,10,10
SD1091P,8,8,8
SD1092P,3,3,3
SD1093P,7,7,7
SD1094P,10,10,10
SD1095P,4,4,4
SD0052P,10,10,10
SD0053,10,10,10
SD0053P,10,10,10
SD0054,10,10,10
SD0054P,5,5,5
SD0055,10,10,10
S1003,9,9,9
S1004,0,0,0
S1005,10,10,10
S1006,10,10,10
S1007,10,10,10
S1007SR,0,0,0
SD0055P,0,0,0
SD0056,10,10,10
SD0056BOSCH,1,1,1
SD0057,10,10,10
SD0057BOSCH,2,2,2
SD0057P,10,10,10
SD0058,10,10,10
SD0058BOSCH,3,3,3
SD0058P,10,10,10
SD0059,10,10,10
SD0059BOSCH,2,2,2
SD0059P,10,10,10
SD0060,10,10,10
SD0062,10,10,10
SD0062P,0,0,0
SD0063,10,10,10
SD0063BOSCH,6,6,6
SD0063P,10,10,10
SD0064,0,0,0
SD0065,10,10,10
SD0065P,10,10,10
SD0066,10,10,10
SD0066BOSCH,10,10,10
SD0066P,10,10,10
SD0067,10,10,10
SD0067BOSCH,10,10,10
SD0068,10,10,10
SD0069,10,10,10
SD0070,10,10,10
SD0070BOSCH,10,10,10
SD0070P,10,10,10
SD0071,10,10,10
SD0071BOSCH,10,10,10
SD0071P,10,10,10
SD0072,10,10,10
SD0072BOSCH,10,10,10
SD0072P,10,10,10
SD0073,10,10,10
SD0073BOSCH,10,10,10
SD0073P,10,10,10
SD0074,10,10,10
SD0074BOSCH,9,9,9
SD0074P,10,10,10
SD0075,10,10,10
S1008,10,10,10
S1009,10,10,10
S1011,9,9,9
S1012,4,4,4
S1013,10,10,10
S1014,10,10,10
S1015,10,10,10
S1016,10,10,10
S1017,10,10,10
S1018,0,0,0
S1019,0,0,0
S1020,8,8,8
S1021,5,5,5
S1022,0,0,0
S1023,10,10,10
S1024,10,10,10
S1025,10,10,10
S1026,9,9,9
S1027,10,10,10
S1028,10,10,10
S1029,0,0,0
S1030,0,0,0
S1031,0,0,0
S1032,4,4,4
S1034,8,8,8
S1035,10,10,10
S1036,10,10,10
S1037,1,1,1
S1038,1,1,1
S1039,0,0,0
S1040,0,0,0
S1041,0,0,0
S1042,1,1,1
S1043,10,10,10
S1044,0,0,0
S1045,10,10,10
S1045PR,10,10,10
S1045SR,10,10,10
S1046,0,0,0
S1047,0,0,0
S1048,8,8,8
S1049,10,10,10
S1051,0,0,0
S1052,3,3,3
S5004,10,10,10
S5004MITSUBISHI,10,10,10
S5004PR,0,0,0
S5004SR,10,10,10
S5005,10,10,10
S5005SR,0,0,0
S5006,10,10,10
S5007,10,10,10
S5007MITSUBISHI,2,2,2
S5007SR,0,0,0
S5008,10,10,10
S5009,10,10,10
S5009SR,10,10,10
S5010,10,10,10
S5011,10,10,10
S5012,10,10,10
S5013,10,10,10
S5014,10,10,10
S5015,10,10,10
S5016,10,10,10
S5016SR,0,0,0
S5017,10,10,10
S5018,0,0,0
S5019,10,10,10
S5020,10,10,10
S5021,10,10,10
S5022,5,5,5
S5022SR,10,10,10
S5023,10,10,10
S5024,4,4,4
S5025,10,10,10
S5026,10,10,10
S5026SR,0,0,0
S5027,10,10,10
S5027MITSUBISHI,0,0,0
S5028,10,10,10
S5028MITSUBISHI,0,0,0
S5028SR,0,0,0
S5029,7,7,7
S5030,1,1,1
S5031,10,10,10
S5032,10,10,10
S5033,10,10,10
S5034,4,4,4
S5035,10,10,10
S5035MITSUBISHI,0,0,0
S5035PR,10,10,10
S5035SR,0,0,0
S5036,10,10,10
S5036SR,0,0,0
SD0157,10,10,10
SD0158,10,10,10
SD0158S,0,0,0
SD0159,10,10,10
SD0161,10,10,10
SD0161P,10,10,10
SD0161S,10,10,10
SD0162,10,10,10
SD0162BOSCH,10,10,10
SD0163,0,0,0
SD0164,10,10,10
SD0165,10,10,10
SD0165P,10,10,10
SD0166,10,10,10
SD0167,0,0,0
SD0167P,10,10,10
SD0167P2,10,10,10
SD0168,10,10,10
SD0169,10,10,10
SD0169BOSCH,9,9,9
SD0169P,10,10,10
SD0170,0,0,0
SD0171,0,0,0
SD0173,0,0,0
SD0174,10,10,10
SD0174S,0,0,0
SD0175,2,2,2
SD0176,9,9,9
SD0177,10,10,10
SD0178,0,0,0
SD0178BOSCH,2,2,2
SD0178P,10,10,10
SD0180,10,10,10
SD0181,10,10,10
SD0183,10,10,10
SD0183P,4,4,4
SD0184,0,0,0
SD0185,10,10,10
SD0185BOSCH,10,10,10
SD0185SEG,10,10,10
SD0185P,10,10,10
SD0186,10,10,10
SD0186P,10,10,10
SD0187,10,10,10
SD0188,10,10,10
SD0188P,10,10,10
SD0189,1,1,1
SD0190,10,10,10
SD0190P,10,10,10
SD0191,10,10,10
SBR0069,0,0,0
SBR0070,0,0,0
SBR0071,0,0,0
SBR0072,0,0,0
SBR0074,7,7,7
SBR0076,10,10,10
SBR0077,0,0,0
SBR0077PR,0,0,0
SBR0078,10,10,10
SBR0079S,10,10,10
SBR0080S,10,10,10
SBR0081S,5,5,5
SBR0082S,10,10,10
SBR0083S,6,6,6
SBR0084S,10,10,10
SBR0086S,4,4,4
SBR0087S,6,6,6
SBR0088S,2,2,2
SBR0089S,10,10,10
SBR0090S,8,8,8
SBR0091S,10,10,10
SBR0092S,9,9,9
SBR0093S,1,1,1
SBR0094S,0,0,0
SBR0095S,10,10,10
SBR0096S,2,2,2
SBR0097S,10,10,10
SBR0099S,3,3,3
SBR0100S,3,3,3
SBR0101S,0,0,0
SBR0102S,5,5,5
SBR0103S,0,0,0
SBR0104S,10,10,10
SBR0105S,10,10,10
SBR0106S,8,8,8
SBR0107S,10,10,10
SBR0108S,5,5,5
SBR0109S,1,1,1
SBR0110S,6,6,6
SBR0111S,1,1,1
SBR0112S,10,10,10
SBR0113S,10,10,10
SBR0114S,5,5,5
SBR0115S,0,0,0
SBR0116S,1,1,1
SBR0117S,10,10,10
SBR0118S,1,1,1
SBR0119S,10,10,10
SBR0120S,10,10,10
SBR0121S,9,9,9
MP0055S,0,0,0
MP0056S,1,1,1
MP0057S,0,0,0
MP0058S,0,0,0
MP0059S,0,0,0
MP0060S,0,0,0
MP0061S,0,0,0
MP0062S,0,0,0
MP0063S,0,0,0
MP0064S,0,0,0
MP0065S,0,0,0
MP0066S,0,0,0
MP0067S,0,0,0
MP0068S,0,0,0
MP0069S,0,0,0
MP0070S,0,0,0
MP0071S,0,0,0
MP0072S,0,0,0
MP0073S,0,0,0
MP0074S,0,0,0
MP0075S,0,0,0
MP0076S,0,0,0
MP0077S,0,0,0
MP0078S,0,0,0
MP0079S,0,0,0
MP0080S,0,0,0
MP0081S,0,0,0
MP0082S,0,0,0
MP0083S,0,0,0
MP0084S,0,0,0
MP0085S,0,0,0
MP0086S,0,0,0
MP0087S,0,0,0
MP0088S,0,0,0
MP0089S,0,0,0
MP0090S,0,0,0
MP0091S,0,0,0
MP0092S,0,0,0
MP0093S,0,0,0
MP0094S,0,0,0
MP0095S,0,0,0
MP0096S,0,0,0
MP0097S,0,0,0
MP0098S,9,9,9
MP0099S,0,0,0
MP0100S,0,0,0
MP0101S,0,0,0
MP0102S,0,0,0
MP010325KGS,1,1,1
NOX9001,10,10,10
SD0103,10,10,10
SD0103P,10,10,10
SD0104,10,10,10
SD0104P,10,10,10
SD0105,5,5,5
SD0106,0,0,0
SD0107,10,10,10
SD0107P,10,10,10
SD0108,10,10,10
SD0108P,5,5,5
SD0109,10,10,10
SD0110,10,10,10
SD0110BOSCH,8,8,8
SD0110P,10,10,10
SD0111,10,10,10
SD0112,10,10,10
SD0113,10,10,10
SD0115,10,10,10
SD0115BOSCH,4,4,4
SD0115P,10,10,10
SD0116,10,10,10
SD0117,10,10,10
SD0118,3,3,3
SD0118BOSCH,1,1,1
SD0120,10,10,10
SD0120BOSCH,0,0,0
SD0120P,0,0,0
SD0121,10,10,10
SD0122,10,10,10
SD0122P,10,10,10
SD0123,10,10,10
SD0123P,10,10,10
SD0124,10,10,10
SD0124BOSCH,8,8,8
SD0125,10,10,10
SD0125P,10,10,10
SD0126,10,10,10
SD0126BOSCH,10,10,10
SD0126P,10,10,10
SD0127,10,10,10
SD0127P,6,6,6
SD0128,10,10,10
SD0129,10,10,10
SD0129BOSCH,10,10,10
SD0129SEG,10,10,10
SD0129P,10,10,10
SD0130,0,0,0
SD0131,10,10,10
SD0132,10,10,10
SD0132BOSCH,8,8,8
S5322S,0,0,0
S5323S,7,7,7
S5324S,1,1,1
S5325S,3,3,3
S5326MITSUBISHI,7,7,7
S5326S,10,10,10
S5327S,10,10,10
S5328S,0,0,0
S5329S,2,2,2
S5330MITSUBISHI,3,3,3
S5330S,10,10,10
S5331S,4,4,4
S5332S,10,10,10
S5333S,10,10,10
S5334S,5,5,5
S5335S,10,10,10
S5336S,10,10,10
S5337S,2,2,2
S5338S,0,0,0
S5339S,10,10,10
S5340S,0,0,0
S5341S,0,0,0
S5342S,10,10,10
S5343S,5,5,5
SBR1045S,1,1,1
SBR1046S,0,0,0
S5344S,10,10,10
S5345S,2,2,2
S5346S,2,2,2
S5347S,3,3,3
S5348S,10,10,10
S5349S,10,10,10
S5350S,10,10,10
S5351S,10,10,10
S5352S,10,10,10
S5353S,10,10,10
S5354S,7,7,7
S5355S,8,8,8
S5356S,8,8,8
S5357S,3,3,3
S5358S,10,10,10
S5359S,10,10,10
S5360S,10,10,10
S5361S,0,0,0
S5362S,10,10,10
S5363S,5,5,5
S5364S,2,2,2
S5365S,0,0,0
S5366S,10,10,10
S5367S,1,1,1
S5368S,3,3,3
S5369S,10,10,10
SBR1047S,2,2,2
SBR1048S,0,0,0
SBR1049S,8,8,8
SBR1050S,6,6,6
SBR1051S,0,0,0
SBR1052S,10,10,10
SBR1053S,3,3,3
SBR1054S,5,5,5
SBR1055S,10,10,10
SBR1056S,1,1,1
SBR1057S,7,7,7
SBR1058S,1,1,1
SBR1059S,1,1,1
SBR1060S,0,0,0
SBR2001,0,0,0
SBR2002,10,10,10
SBR2003,8,8,8
SBR2004,2,2,2
SBR2005,10,10,10
SBR2006,10,10,10
SBR2007,0,0,0
SBR2008,9,9,9
SBR2009,4,4,4
SBR2010,6,6,6
SBR2011,10,10,10
SBR2012S,10,10,10
SBR2013S,1,1,1
SBR2014S,7,7,7
SBR2015S,0,0,0
SBR2016S,0,0,0
SBR2017S,10,10,10
SBR2018S,10,10,10
SBR2019S,10,10,10
SBR2020S,7,7,7
SBR2021S,1,1,1
SBR2022S,10,10,10
SBR2023S,4,4,4
SBR2024S,4,4,4
SBR2026S,8,8,8
SBR2027S,10,10,10
SBR2028S,3,3,3
SBR2029S,2,2,2
SBR2030S,10,10,10
SBR2031S,10,10,10
SBR2032S,6,6,6
SBR2033S,7,7,7
SBR2034S,7,7,7
SBR2035S,0,0,0
SBR0122S,0,0,0
SBR0123S,10,10,10
SBR0124S,10,10,10
SBR0125S,0,0,0
SBR0126S,10,10,10
SBR0127S,10,10,10
SBR0128S,10,10,10
SBR0129S,10,10,10
SBR0130S,10,10,10
SBR0131S,4,4,4
SBR0132S,10,10,10
SBR0133S,2,2,2
SBR0134S,5,5,5
SBR0135S,2,2,2
SBR0136S,1,1,1
SBR0137S,6,6,6
SBR0138S,3,3,3
SBR0139S,10,10,10
SBR0140S,10,10,10
SBR0141S,9,9,9
SBR0142S,7,7,7
SBR0143S,1,1,1
SBR0144S,4,4,4
SBR0145S,6,6,6
SBR0146S,2,2,2
SBR0147S,10,10,10
SBR0148S,3,3,3
SBR0149S,10,10,10
SBR0150S,10,10,10
SBR0151S,2,2,2
SBR0152S,1,1,1
SBR0153S,4,4,4
SBR0154S,0,0,0
SBR0155S,5,5,5
SBR0156S,2,2,2
SBR0157S,5,5,5
SBR0158S,10,10,10
SBR0159S,10,10,10
SBR0160S,7,7,7
SBR0161S,0,0,0
SBR0162S,0,0,0
SBR0163S,10,10,10
SBR0164S,10,10,10
SBR0165S,10,10,10
SBR0166S,10,10,10
SBR0167S,0,0,0
SBR0168S,10,10,10
SBR0169S,8,8,8
SBR0170S,10,10,10
SBR0171S,5,5,5
S9095,4,4,4
S9095LETRIKA,0,0,0
S9096LETRIKA,0,0,0
S9096S,9,9,9
S9097,10,10,10
S9097LETRIKA,4,4,4
S9098,10,10,10
S9098LETRIKA,3,3,3
S9099,10,10,10
S9099LETRIKA,0,0,0
S9100,0,0,0
S9100LETRIKA,2,2,2
S9101,7,7,7
S9101LETRIKA,2,2,2
S9102,0,0,0
S9102LETRIKA,0,0,0
S9103,10,10,10
S9104,10,10,10
S9105,10,10,10
S9108,0,0,0
S9109,0,0,0
S9110,9,9,9
S9111,0,0,0
S9112,0,0,0
S9113,0,0,0
S9114,5,5,5
S9116,8,8,8
S9117,0,0,0
S9118,0,0,0
S9120,10,10,10
S9121,10,10,10
S9122,1,1,1
S9123,0,0,0
S9124,0,0,0
S9125,0,0,0
S9126,0,0,0
S9127,10,10,10
S9128,10,10,10
S9129,0,0,0
S9130,10,10,10
S9131,7,7,7
S9132,0,0,0
S9133,5,5,5
S9134,10,10,10
S9135,10,10,10
S9136,10,10,10
S9137,5,5,5
S9138,10,10,10
S9140,10,10,10
S9140NIKKO,1,1,1
S5037,10,10,10
S5038,10,10,10
S5038MITSUBISHI,10,10,10
S5038PR,10,10,10
S5038SR,10,10,10
S5039,10,10,10
S5039SR,0,0,0
S5040,0,0,0
S5041,10,10,10
S5041MITSUBISHI,3,3,3
S5042,10,10,10
S5042PR,10,10,10
S5042SR,10,10,10
S5043,0,0,0
S5044,10,10,10
S5044PR,10,10,10
S5044SR,10,10,10
S5045,10,10,10
S5046,10,10,10
S5046SR,10,10,10
S5047,10,10,10
S5048,10,10,10
S5049,10,10,10
S5050,10,10,10
S5051,10,10,10
S5052,10,10,10
S5053,10,10,10
S5054,10,10,10
S5055,10,10,10
S5055MITSUBISHI,3,3,3
S5056,10,10,10
S5057,10,10,10
S5058,10,10,10
S5058MITSUBISHI,0,0,0
S5059,10,10,10
S5059MITSUBISHI,5,5,5
S5060,10,10,10
S5060MITSUBISHI,0,0,0
S5060PR,10,10,10
S5060SR,10,10,10
S5061,10,10,10
S5061MITSUBISHI,0,0,0
S5062,5,5,5
S5063,8,8,8
S5065,10,10,10
S5065PR,0,0,0
S5065SR,10,10,10
S5066,10,10,10
S5067,10,10,10
S5068,10,10,10
SBR6054S,4,4,4
SBR6055S,10,10,10
SBR6056S,0,0,0
SBR6057S,8,8,8
SBR6058S,4,4,4
SBR6059S,4,4,4
SBR6060S,8,8,8
SBR6061S,10,10,10
SBR6062S,9,9,9
SBR6063S,5,5,5
SBR6064S,10,10,10
SBR6065S,9,9,9
SBR6066S,7,7,7
SBR6067S,4,4,4
SBR6068S,9,9,9
SBR6069S,4,4,4
SBR6070S,3,3,3
SBR6071S,1,1,1
SBR6072S,2,2,2
SBR6073S,9,9,9
SBR6074S,8,8,8
SBR6075S,0,0,0
SBR6076S,9,9,9
SBR6077S,3,3,3
SBR6078S,6,6,6
SBR6079S,10,10,10
SBR6080S,1,1,1
SBR6081S,0,0,0
SBR6082S,4,4,4
SBR6083S,0,0,0
SBR6084S,1,1,1
SBR6085S,3,3,3
SBR6086S,4,4,4
SBR6087S,7,7,7
SBR6088S,2,2,2
SBR6089S,7,7,7
SBR6090S,8,8,8
SBR6091S,2,2,2
SBR6092S,2,2,2
SBR6093S,5,5,5
SBR6094S,10,10,10
SBR6095S,9,9,9
SBR6096S,0,0,0
SBR6097S,5,5,5
SBR6098S,10,10,10
SBR6099S,1,1,1
SBR6100S,10,10,10
SBR6101S,1,1,1
SBR6102S,0,0,0
SBR6103S,5,5,5
SBR0172S,5,5,5
SBR0173S,4,4,4
SBR0174S,9,9,9
SBR0175S,0,0,0
SBR0176S,10,10,10
SBR0177S,0,0,0
SBR0178S,8,8,8
SBR0179S,10,10,10
SBR0180S,10,10,10
SBR0181S,7,7,7
SBR0182S,0,0,0
SBR0183S,6,6,6
SBR0184S,6,6,6
SBR0185S,10,10,10
SBR0186S,0,0,0
SBR0187S,0,0,0
SBR0188S,6,6,6
SBR0189S,10,10,10
SBR0190S,8,8,8
SBR0191S,5,5,5
SBR0192S,10,10,10
SBR0193S,4,4,4
SBR0194S,5,5,5
SBR0195S,2,2,2
SBR0196S,10,10,10
SBR0197S,9,9,9
SBR0198S,0,0,0
SBR0199S,8,8,8
SBR0200S,8,8,8
SBR0201S,10,10,10
SBR0202S,8,8,8
SBR0203S,10,10,10
SBR0204S,9,9,9
SBR0205S,6,6,6
SBR0206S,10,10,10
SBR0207S,0,0,0
SBR0208S,10,10,10
SBR0209S,3,3,3
SBR0210S,10,10,10
SBR0211S,10,10,10
SBR0212S,10,10,10
SBR0213S,1,1,1
SBR0214S,9,9,9
SBR0215S,3,3,3
SBR0216S,1,1,1
SBR0217S,0,0,0
SBR0218S,6,6,6
SBR0219S,2,2,2
SBR0220S,8,8,8
SBR0221S,3,3,3
SBH5022,10,10,10
SBH5023,0,0,0
SBH5025,10,10,10
SBH5026,10,10,10
SBH5027,10,10,10
SBH5028,10,10,10
SBH5029,10,10,10
SBH5030,10,10,10
SBH5031S,10,10,10
SBH5032S,0,0,0
SBH5033S,10,10,10
SBH5034P,10,10,10
SBH5034S,10,10,10
SBH5035S,10,10,10
SBH5036S,10,10,10
SBH5037S,10,10,10
SBH5038S,7,7,7
SBH5039S,10,10,10
SBH5040S,10,10,10
SBH5041S,3,3,3
SBH5042S,10,10,10
SBH5043S,10,10,10
SBH5044S,0,0,0
SBH5045S,7,7,7
SBH6001,10,10,10
SBH6002,10,10,10
SBH6003,10,10,10
SBH6004,10,10,10
SBH6005,10,10,10
SBH6006,10,10,10
SBH6007,10,10,10
SBH6008,10,10,10
SBH6009,10,10,10
SBH6010,0,0,0
SBH6011,10,10,10
SBH6012,0,0,0
SBH6013,10,10,10
SBH6014,10,10,10
SBH6016,10,10,10
SBH6016S,10,10,10
SBH6017,10,10,10
SBH6018S,10,10,10
SBH6019S,10,10,10
SBH6020P,10,10,10
SBH6020S,10,10,10
SBH6021S,10,10,10
SBH6022S,7,7,7
SBH6023S,10,10,10
SBH6024S,0,0,0
SBH6025S,1,1,1
S0507,10,10,10
S0507PR,10,10,10
S0508,5,5,5
S0508SEG,5,5,5
S0509,10,10,10
S0510,10,10,10
S0510SEG,5,5,5
S0511,10,10,10
S0512,8,8,8
S0513,10,10,10
S0514,10,10,10
S0514SEG,6,6,6
S0515,1,1,1
S0516,0,0,0
S0517,2,2,2
S0518,0,0,0
S0519,1,1,1
S0520,10,10,10
S0521,2,2,2
S0522,10,10,10
S0523,10,10,10
S0523SEG,7,7,7
S0523PR,10,10,10
S0523SR,0,0,0
S0524,10,10,10
S0524SEG,5,5,5
S0525,0,0,0
S0526,10,10,10
S0527,10,10,10
S0527SEG,10,10,10
S0528,0,0,0
S0529,5,5,5
S0530,10,10,10
S0531,0,0,0
S0531SEG,5,5,5
S0532,0,0,0
S0533,10,10,10
S0534,10,10,10
S0535,10,10,10
S0535SEG,2,2,2
S0535PR,10,10,10
S0535S,10,10,10
S0536,10,10,10
S0536SEG,4,4,4
S0536PR,2,2,2
S0537,10,10,10
S0538,4,4,4
S0539,10,10,10
S0540,10,10,10
S0540BOSCH,0,0,0
S0037SR,0,0,0
S0038,10,10,10
S0039,10,10,10
S0039PR,10,10,10
S0039SR,0,0,0
S0040,10,10,10
S0040SR,0,0,0
S0041,10,10,10
S0041SR,3,3,3
S0042,10,10,10
S0043,10,10,10
S0044,10,10,10
S0044PR,10,10,10
S0045,10,10,10
S0045SR,0,0,0
S0046,10,10,10
S0046BOSCHPR,0,0,0
S0047,10,10,10
S0047SR,10,10,10
S0048,10,10,10
S0048SEG,9,9,9
S0048PR,8,8,8
S0048SR,0,0,0
S0049,10,10,10
S0049SEG,8,8,8
S0049SR,10,10,10
S0050,10,10,10
S0051,0,0,0
S0052,0,0,0
S0052SEG,5,5,5
S0054,10,10,10
S0054SEG,10,10,10
S0054PR,10,10,10
S0054SR,3,3,3
S0055,0,0,0
S0056,0,0,0
S0057,0,0,0
S0058,0,0,0
S0059,10,10,10
S0060,1,1,1
S0061,10,10,10
S0062,10,10,10
S0062PR,10,10,10
S0063,10,10,10
S0064,10,10,10
S0064SR,6,6,6
S0065,10,10,10
S0066,10,10,10
S0067,10,10,10
S0068,10,10,10
SB9026LETRIKA,10,10,10
SB9028LETRIKA,10,10,10
SB9028S,0,0,0
SB9029LETRIKA,10,10,10
SB9031S,10,10,10
SB9032S,10,10,10
SB9033S,10,10,10
SB9035S,10,10,10
SB9036S,10,10,10
SD0191P,1,1,1
SD0192,10,10,10
SD0193,0,0,0
SD0193BOSCH,10,10,10
SD0193P,10,10,10
SB9037LETRIKA,10,10,10
SD0194,10,10,10
SD0195,10,10,10
SD0196,10,10,10
SD0197,10,10,10
SD0197BOSCH,10,10,10
SD0197P,0,0,0
SD0198,10,10,10
SD0198BOSCH,10,10,10
SD0198P,10,10,10
SD0199,9,9,9
SD0200,10,10,10
SD0201,0,0,0
SD0202,10,10,10
SD0203,0,0,0
SD0204,8,8,8
SD0205,10,10,10
SD0206,10,10,10
SD0207,0,0,0
SD0207P,4,4,4
SD0208,10,10,10
SD0210,10,10,10
SD0211,10,10,10
SD0212,10,10,10
SD0212BOSCH,1,1,1
SD0213,10,10,10
SD0214,10,10,10
SD0215,10,10,10
SD0215P,10,10,10
SD0216,10,10,10
SD0217,0,0,0
SD0218,10,10,10
SD0218P,7,7,7
SD0219,0,0,0
SD0220,10,10,10
SD0221,10,10,10
SD0222,10,10,10
SD0223,8,8,8
SD0223P,0,0,0
SD0224,10,10,10
SD0225,10,10,10
SD0226,10,10,10
SD0226P,3,3,3
SD0227,10,10,10
SD0228,1,1,1
SD0229,10,10,10
SB9039S,10,10,10
SB9040S,10,10,10
SB9042S,10,10,10
SB9043S,10,10,10
SB9044S,4,4,4
SB9045S,9,9,9
SB9046S,10,10,10
SB9047S,6,6,6
SB9048P,10,10,10
SB9048S,10,10,10
SB9049S,10,10,10
SB9050P,10,10,10
SB9051LETRIKA,1,1,1
SB9052LETRIKA,10,10,10
SB9053S,10,10,10
SB9054S,10,10,10
SB9055LETRIKA,9,9,9
SB9056S,10,10,10
SB9057S,10,10,10
SB9058S,10,10,10
SB9059S,10,10,10
SB9060S,0,0,0
SBH0001,10,10,10
SBH0002,10,10,10
SBH0003,10,10,10
SBH0004,10,10,10
SBH0005,10,10,10
SBH0006,10,10,10
SBH0007,10,10,10
SBH0008,10,10,10
SBH0008BOSCH,10,10,10
SBH0008JAP,10,10,10
SBH0008SCHUNK,10,10,10
SBH0008P,10,10,10
SBH0009,10,10,10
SBH0009BOSCH,10,10,10
SBH0009SCHUNK,10,10,10
SBH0010,10,10,10
SBH0011,10,10,10
SBH0012,10,10,10
S5370S,10,10,10
S5371S,10,10,10
S5372S,2,2,2
S5373S,4,4,4
S5374S,5,5,5
S5375S,4,4,4
S5376S,10,10,10
S5377S,10,10,10
S5378S,9,9,9
S5379S,10,10,10
S5380S,0,0,0
S5381MITSUBISHI,3,3,3
S5381S,10,10,10
S5382S,10,10,10
S5383S,0,0,0
S5384S,7,7,7
S5385S,0,0,0
S5386S,10,10,10
S5387S,7,7,7
S5388S,0,0,0
S5389S,10,10,10
S5390S,10,10,10
S5391S,10,10,10
S5392S,5,5,5
S5393S,1,1,1
S5394S,2,2,2
S5395S,9,9,9
S5396S,10,10,10
S5397S,10,10,10
S5398S,8,8,8
S5399S,10,10,10
S5400S,8,8,8
S5401MITSUBISHI,4,4,4
S5401S,0,0,0
S5402S,2,2,2
S5403S,0,0,0
S5404S,10,10,10
S5405S,0,0,0
S5406S,2,2,2
S5407S,2,2,2
S5408S,10,10,10
S5409S,10,10,10
S5410S,6,6,6
S5411S,10,10,10
S5412S,10,10,10
S5413S,10,10,10
S5414S,0,0,0
S5415S,2,2,2
S5416S,3,3,3
S5417MITSUBISHI,6,6,6
S6196,0,0,0
S6197,0,0,0
S6198,4,4,4
S6199,10,10,10
S6199DENSO,4,4,4
S6200,0,0,0
S6201,10,10,10
S6202,5,5,5
S6203,10,10,10
S6204,2,2,2
S6205,10,10,10
S6206,10,10,10
S6207,10,10,10
S6207DENSO,3,3,3
S6208S,0,0,0
S6209S,0,0,0
S6210DENSO,0,0,0
S6210S,10,10,10
S6212S,0,0,0
S6213S,10,10,10
S6215DENSO,0,0,0
S6215S,10,10,10
S6216S,10,10,10
S6217S,10,10,10
S6218S,0,0,0
S6219S,10,10,10
S6220S,10,10,10
S6221S,10,10,10
S6222S,7,7,7
S6223S,10,10,10
S6224S,0,0,0
S6225S,10,10,10
S6226S,10,10,10
S6227S,10,10,10
S6228S,10,10,10
S6229DENSO,3,3,3
S6229S,6,6,6
S6231S,10,10,10
S6232S,10,10,10
S6233S,8,8,8
S6234S,9,9,9
S6235S,10,10,10
S6236DENSO,1,1,1
S6236S,0,0,0
S6237S,10,10,10
S6238S,10,10,10
S6239DENSO,1,1,1
S6240DENSO,10,10,10
S6240S,6,6,6
S6241DENSO,2,2,2
S4030,10,10,10
S4030SR,3,3,3
S4031,10,10,10
S4031PR,10,10,10
S4031SR,0,0,0
S4033,10,10,10
S4033PR,10,10,10
S4033SR,10,10,10
S4034,10,10,10
S4035,10,10,10
S4035SR,10,10,10
S4042,10,10,10
S4042PR,0,0,0
S4042SR,0,0,0
S4044,10,10,10
S4051,10,10,10
S4052,7,7,7
S4053,0,0,0
S4054,0,0,0
S4055,8,8,8
S4056,2,2,2
S4057,10,10,10
S4058,0,0,0
S4059,0,0,0
S4060,0,0,0
S4063,0,0,0
S4064S,0,0,0
S4065PR,10,10,10
S4065SR,0,0,0
S4066PR,10,10,10
S4066SR,0,0,0
S4067PR,0,0,0
S4067SR,0,0,0
S4068PR,10,10,10
S4068SR,0,0,0
S4071S,0,0,0
S4072S,0,0,0
S4073S,2,2,2
S4074S,0,0,0
S4075S,10,10,10
S4076S,10,10,10
S4077S,8,8,8
S4078S,1,1,1
S4079S,2,2,2
S4080S,4,4,4
S4081S,1,1,1
S4082S,6,6,6
S4083S,0,0,0
S5002,10,10,10
S5003,10,10,10
S5417S,6,6,6
S5418S,0,0,0
S5419S,10,10,10
S5420S,9,9,9
S5421S,10,10,10
S5422S,9,9,9
S5423S,10,10,10
S5424S,10,10,10
S5425MITSUBISHI,0,0,0
S5425S,6,6,6
S5426MITSUBISHI,0,0,0
S5426S,10,10,10
S5427S,10,10,10
S5428S,0,0,0
S5429S,5,5,5
S5430S,3,3,3
S5431S,10,10,10
S5432S,10,10,10
S5433S,10,10,10
S5434S,6,6,6
S5435MITSUBISHI,10,10,10
S5435S,10,10,10
S5436S,3,3,3
S5437S,0,0,0
S5438MITSUBISHI,2,2,2
S5438S,10,10,10
S5439S,10,10,10
S5440S,10,10,10
S5441S,10,10,10
S5442S,10,10,10
S5444MITSUBISHI,0,0,0
S5444S,10,10,10
S5445S,10,10,10
S5446S,10,10,10
S5447S,10,10,10
S5448S,0,0,0
S5449MITSUBISHI,0,0,0
